id,title,author,grade,text,char,valence,arousal,dominance
31125,Can I be Yours?,amber l. l.,8,هل يمكنني أن أكون ملكك حتى النهاية؟ هل يمكنني أن آخذ قلبي معك أنت و أنت و أنت؟ حبك هو مثل و أنت قابل للنفخ. 5 يستمر بالازدهار، على الرغم من أنه لم ينفجر أبدا في القريب العاجل. أنت و أنا، نحن كما كنت عندما جاء حبك أولا. عندما أكون معك طولي 10 شجرة في أي وقت مضى. عندما تكون معي، أنت مثل الطيور تحاول الهرب. أستطيع أن أنظر إليك طوال اليوم و لا أتعب أبدا.,811,3.5136022567749023,3.5155324935913086,3.2663052082061768
31122,Nobody to Somebody,amber l.l.,8,أنا لا أعرف من أنت، ولكن أنا لا أحد، إذا كنت لا أحد قد يكون شخص ما. أنا لا شيء، مثل نقطة في الحشد، أنا أنا أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، مرة أخرى، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، إذا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا، أنا،,1896,3.278181791305542,3.3577919006347656,3.273995876312256
31124,To the Brave Ones,amber l.l.,8,لا يمكننا أن نتغلب عليه بدونكم، ونبقى على أملنا، حتى نتمكن من النجاة، لنجعل الحياة أفضل الذي سعيتم إليه. سوف تعودون إلى دياركم. أنتم لستم وحيدين أبدا، لا تنتهي أبدا، ولا تنتهي أبدا! صلواتنا معكم في كل خطوة من 20 الطريق. إحسبوا في أمريكا، لن نترككم أبدا ضالين، الله يبارك أمريكا، الله يبارك العالم، 25 إله كل رجل، امرأة، صبي، فتاة، نحن في هذه المحنة معا، يمكننا أن نأخذها من خلال الطقس العاصف، صلب عيونكم، 30 طفلا لا نطلقهم أبدا، نحن مثل صادم، نحن جميعا، نحن مثل صادم، لا نريد أن نبارك العالم، 25 إله كل رجل، امرأة، ولد، فتاة، نحن في هذه المحنة معا، نحن نستطيع أن نأخذها من هذا الرجل، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، مثل، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، نحن، كل، نحن، نحن، نحن، نحن، نحن، كل، نحن، نحن، كل، نحن، نحن، كل، نحن، كل، نحن، كل، نحن، كل، نحن، نحن، كل، كل، نحن، كل، كل، نحن، كل، كل، نحن، كل، كل، نحن، كل، كل، نحن، كل، كل، نحن، كل، كل، كل، نحن، نحن، نحن، نحن، نحن، نحن، كل، نحن، نحن، كل، نحن، كل، كل، نحن، نحن، نحن، نحن، نحن، كل، نحن، نحن، نحن، كل، نحن، كل، كل، نحن، نحن، نحن، كل، رجال، كل، نحن، كل، نحن، نحن، كل، نحن، نحن، نحن، نحن، نحن، نحن، رجال، رجال، رجال، رجال، نحن، نحن، نحن، رجال، نحن، كل، كل، رجال، نحن، نحن، نحن، كل، كل، نحن،,1227,3.678976058959961,3.643545627593994,3.357933759689331
60442,What They Said,ambria,8,"تسائلت لماذا نظر الجميع إليّ وتنهدوا. صنعوا وجوهاً مضحكة في كل الأماكن التي مررت بها. شعرت وكأنني أصفر في مجموعة من الأسود، أردت أن أسأل لماذا تنظر إليّ هكذا. بعد فترة من الوقت لم أكن أبدو مهتماً، حتى أخبرني صديقي المفضل أن سروالي على وشك أن يمزق، إلى ثقب أكبر مما كان عليه بالفعل، نظرت إليها وقلت، ""شكراً لأنني كنت أعرف بالفعل، أردت فقط أن أرى ما كنت ستفعل. شكراً لكونك أفضل صديق يمكن أن تكون!",491,3.132763385772705,3.4932804107666016,3.111557006835937
102062,My Valentine,amelia,8,هو حبّي، هو كلّ شيء هو حبّي الحقيقيّ... ... اسمههو... ... اسمّي... ..................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,281,4.306954860687256,3.9381282329559326,3.433801889419556
52311,Nippers,amelia,8,أنا أسير على التلة، وأنا أراك واقفا هناك عينيك مشرقة جدا، وجهك من النوع الذي الرياح تهب من خلال شعرك جعل صوت، هادئة جدا،,534,3.83580493927002,3.784493923187256,3.265398979187012
26488,Friendship,ami,8,عالم مليء بالخداع عالم يلعب لعبة ويخدع الناس الذين يبقون بجانبي عندما أكون في الأسفل يجعلونني أبتسم ويقتلون عبوسي يساعدونني على تجاوز آلام هذا العالم عندما لا يكونون حولي,497,2.805760622024536,3.483579635620117,3.085618019104004
62388,Boys,amira,8,أي ولد أريد أن يكون لي,49,3.7191624641418457,3.4362494945526123,3.3746650218963623
112880,The purpose of life,amisha,8,يمكن أن تكون الحياة مثيرة للاهتمام، p إذا كانت مبررة، معنويات الدليل، التي تجعل الحرية في الطيران عاليا في السماء الزرقاء. الغرض من الحياة، هو أن تلعب النرد، الحياة لعبة، لا تحاول إفساد أحد،,644,3.2881903648376465,3.2374281883239746,3.317380905151367
26767,My Friends,amnda,8,أسماء أصدقائي هي (دانيال) و(ناتيلي) و(مارلا) و(لورينا) وهي أنني أستطيع كتابة قصائد صغيرة وهم يعرفون أنهم لا يستطيعون كتابة قصائد مثلي,288,2.577099800109864,3.2979464530944824,3.1955349445343018
25325,Roses,amy,8,الورود حمراء، البنفسجيات سوداء، هذه القصائد لك، لذا لا تعيدها!,82,2.813123941421509,3.537370681762696,3.3535759449005127
24813,When,amy,8,عندما امتلأت حياتي من الظلمة واجهتي الظلمة معي. عندما بكيت باليأس بكيتي معي. عندما شعرت بالألم عانيت معي. عندما فشلت بخيبة الامل فشلت معي. عندما مت بيسر متي معي.,254,2.728464126586914,3.3362011909484863,2.977670907974243
53841,Hamburgers,amy,8,على الأقل من الأماكن الغذائية السريعة التي يبدو أنها مصنوعة من الأبقار من جميع الأجناس ألف بقرة في واحدة صغيرة لا عجب أن كل شخص تقريباً في أمريكا هو الدهون التي يجلس فيها الخس في أماكن غير معروفة أراهن أن لديها بعض العفن من الطماطم الحمراء الخاصة بها كما هو لطيف كما في البطاطا المجهرية الموجية أنا لست متأكداً حتى ما وضعوا في فطائرهم,684,2.6031010150909424,3.2783803939819336,3.087055921554565
53215,Sleep,amy,8,عيونك مثل ابواب المرأب. ابواب مرآب ضخمة وثقيلة وواسعة. تدحرج على السرير. المريح ، الممتع ، المريح ، السرير الناعم. رأسك يتصادم مع الوسادة. الريش ، الناعم ، الوسادة الاسفنجية. تنام في الظلام ، الثبات ، السلام ، الظلمة. رأسك يدور مع الأحلام. الفرح ، الفرح ، الاحلام السعيدة. أنت تفاجأت فجأة من المنبه. الانذار المزعج ، المزعج ، المنبه. حان الوقت لبدء يوم جديد ، يوم ممل ، يوم استنزاف ، يوم مستهلك للوقت.,475,3.681312322616577,3.527711868286133,3.221349000930786
77159,Peas and Carrots,amy,8,أحب البازلاء والجزر، أحبهما كثيراً أحب البازلاء والجزر، أحبهما كثيراً,99,4.2862229347229,3.729146957397461,3.420400857925415
22928,The Tree Outside My Window,amy,8,الشجرة خارج نافذتي لديها توهج غير مرئي في الليل عندما تقف بجانب تلك الشجرة الاغصان يبدو أنها تصل إلى السماء كل ورقة لون مختلف كل فرع,406,3.215193748474121,3.1142351627349854,3.209002733230591
31832,Mother,amy,8,أنت هناك من أجلي من خلال سميكة و رقيقة، أنت بجانبي حتى النهاية، أحبك من أجلك، تجعلني أضحك عندما أكون أسفل، أحيانا تجعلني أبكي,392,3.817898988723755,3.7076549530029297,3.348097324371338
101951,What&apos;s a Peach?,amy,8,ما هو لون شروق الشمس؟ ما هو لون الورقة؟ ما هو لون الورقة؟ ما هو داخلها، جائزة صغيرة؟ ما هو العصائر حلو إلى حد كبير؟ ما هو مستدير ومليء بالنكهة؟ ما هو جيد جدا لدرجة أنه يوقف خطابك؟ ما هو رائع جدا أن تتذوقه؟ فقط خوخ منقوش طازج.,264,3.660517692565918,3.4916486740112305,3.271962404251098
32057,~*Together Forever &apos;till Death do Us Part*~,amy,8,ما هو هذا الشعور الذي أحصل عليه عندما أنظر في عينيكم، الإجابة في مفتوحة ولكن هو في نوع ما من طفل التمويه، لا أستطيع أن أمسح الطريقة التي أشعر بها أن الحقيقة تم كشفها والسر كشف,919,3.7295010089874254,3.713464975357056,3.30397629737854
