id,title,author,grade,text,char,valence,arousal,dominance
54473,Do you hate me?,rosalina,6,هل تكرهني لأنّك أفضل منك؟ هل تكرهني لأنّ لديّ شعر قصير أخبرني أنّك تحبّني؟,142,3.2835795879364014,3.958917617797852,3.4741580486297607
16693,My Special Pooky\n,rosalynn,6,أنا أحب boky بلدي لأنه هو لطيف جدا انها جولة و محبوبة و بيضاء و حمراء لديها أحمر أنف القلب و هو منفوش أيضا. أحب أن ألبسه في ملابس صغيرة لطيفة. أعتقد بلدي بوكي هو خاص لأنه لديه عيون سوداء كبيرة وأعتقد أنه هو الأفضل لأنه ذبابة.,281,4.0273847579956055,3.607376098632813,3.3065199851989746
85104,Life,rose,6,أنت تعمل بجد طوال حياتك، عندما تستمر الحياة سوف تشهد المآسي والوفيات. أنت تحاول أن تنجو من الطقس أنت زوج أو زوجة، ولكن في النهاية هل حقا يستحق كل شيء. الحزن، والألم، والمعاناة التي يتم التعامل معها، هل نحصل على أي شيء مرة أخرى في المقابل؟ إلى البعض نحن نعيش من أجل الموت، والبعض الآخر الموت هو الحياة. أنت ترتكب الأخطاء والوعود، سوف تسبب الألم والألم. ولكن في الحياة لدينا العديد من الأصدقاء الذين يأتون بأشكال وأحجام مختلفة، بعضهم سيكسر قلبك، والبعض الآخر سيصلحون ويصلحون قلبا مكسورا. في الحياة تذكروا أنه لن يكون هناك أحد ليمسك بكم إذا سقطتم.,602,2.62992787361145,3.1944780349731445,3.0144667625427246
85103,How,rose,6,مشى على طول الطريق الترابي متحسساً بالتراب ينهار تحت قدمي. النسيم البارد اللطيف في الهواء حلو جداً. صوت الأشجار يتأرجح في المسافة. تمزيق شعري. السحب الرمادية الداكنة في السماء الضخمة تشعل. مفرقعة الرعد في المسافة. في غضون خمس دقائق هطل المطر في الأسفل حيث أستلقي في انتظار المرور. استلقي هناك على العشب الرطب الرطب. أفكر كيف وصلت إلى هنا؟,420,3.224858283996582,3.308955669403076,3.0855824947357178
85105,Running,rose,6,أنا أركض على طول الطريق المظلم والملتوي، وأشعر بجناح قاس على وجهي. بينما يتدفق النهر، أرى تلميحات من الأوراق الخضراء في زاوية عيني الرئتين تحاول أن تنفجر من خلال صدري. أركض من أجل حياتي في غابة مظلمة. أنا بحاجة إلى التوقف &#x85;i بحاجة إلى الراحة، جسدي يخبرني أن أتوقف ولكن عقلي لا يزال يختلف. أنا أركض ولكن لا أعرف لماذا أو من ماذا، لا أستطيع أن أرى أي شيء، مع تزايد قوة ساقي. أسمع أصوات الصراخ تنمو أقرب.,705,2.57322359085083,3.5053398609161377,2.904138803482056
49995,Australian Idol,rose,6,رائع جداً، بعض المتسابقين هم ألم، لكن الحافّة السيئة جيدة، مثل عندما يذهب الحكام إلى هناك! جميع القضاة الثلاثة يصنعونها، ما هو اليوم، وإذا أعطوك الثناء، سوف تحصل على المال! المستنقعات هي اللطيفة، ديكو من نحب أن نكرهه، مارك هولدن هو عجوز، الذي يعتقد أنه رائع ورائع! بعض الناس قد غنوا الراب، البعض لديه شعر مثل الممسحة، بعض الناس حاولوا أن يراوغوا، البعض رقصوا وجربوا الجاز! ولكن في النهاية، قبل أن أنهي هذه الرسالة، أقول أن الوساط عظيم، لذا من سيكون التالي؟,537,3.6778063774108887,3.612736701965332,3.387724637985229
101564,The one i called friend.....,rose,6,تذكروا عندما كنت أحتضنكم في أحضانكم، والليالي الباردة المريرة التي مررنا بها، والليالي مع الثلج، والمطر، والبركة. تذكروا تاريخنا الأول. الشموع، والسماء الداكنة، والبحيرة المجمدة لتتزلجوا عليها. تذكروا قبلتنا الأولى. ضد شجرة، في الساعة 12:00 الرياح العجيبة تهب في شعري الملون الغراب. تذكروا مغامرتنا الأولى. سافرتم إلى روما، رومانيا، إيطاليا. القصص المخيفة، المشهد الجديد، المباني البرجية. تذكروا حجتنا الأولى عن القوانين.,1060,3.268855571746826,3.493570804595948,3.145286798477173
45954,Tyler and Brittany,rose,6,من المفترض أن يكون (تايلر) و (بريتاني),38,3.1768136024475098,3.027259349822998,3.237520933151245
92398,The Eclipse,rosemarie,6,ماذا قالت الشمس للقمر عندما حدث الكسوف؟,63,2.904172420501709,3.0693368911743164,3.0727298259735107
113192,What is Love?,rosie,6,عندما تحب شخصاً ما لا يعني الحب الجرو لكن الحب الذي يجذبه لا ينتظر كثيراً بل يجلبه لك,146,4.248467445373535,3.8854570388793945,3.4700543880462646
22415,I Am,rosie,6,أنا سمكة بدون ماء، طير بدون أجنحة، أنا أكثر شخص لطيف في العالم، ومع ذلك أنا أحسد الكثير من الأشياء أنا فتاة بحاجة إلى صديقة فتاة مليئة بالعار والفزع،,699,2.439826726913452,3.2371714115142822,2.8894357681274414
106490,Read,ross,6,بواسطة: ross قراءة قراءة قراءة كل يوم طويل دون 'لا تتوقف حتى تعمل الساعة دونغ &#x85; &#x85;,94,3.1583619117736816,3.01323676109314,3.225771188735962
111175,My hands,roxanne,6,يدايّ ساعداني على أكل طعامي. يدايّ يدايّ! هناك مفيدتان جداً. يا يداي العزيزتان كم أنت رائعتان. ساعدني على التصفيق كم أنت رائع!,244,4.284701347351074,3.8693149089813232,3.364975690841675
32725,He&apos;s Gone,roxie,6,أنا أجلس في غرفتي، أبكي لوحدي أين هي البيتزا؟ لقد ذهب، ذهب، ذهب، ذهب! ماذا أفعل الآن؟ هل يجب أن أذهب إلى المرحاض وأتبول؟ ما خطب هذه القصيدة؟ لا أعرف ماذا يعني الاسم. هل يعني الأولاد، الفتيات، هي؟ لا أملك أي فكرة عن بيني باي!,288,2.19893479347229,3.5737955570220947,2.943197965621948
32713,Fall Is Here,roxie,6,هو سقوط هنا، السقوط هنا هو هنا هو أفضل وقت في السنة السماء هو لطيف والشتاء البريزي قادم وسوف يكون تجميد الأوراق سوف تتحول إلى بني عندما تلمس الأرض,324,3.7633957862854,3.52611780166626,3.335939884185791
14130,On the Beach,roy,6,على الشاطئ يمكنك أن ترى الشمس الجميلة التي تغربها الشمس تصعد وتنخفض صعودا وهبوطا يمكنك أن تشم الهواء المالح ويمكنك أن تشعر بالهواء الذي يضرب رأسك عندما تذهب في المحيط,355,3.699428081512451,3.510828018188477,3.312824487686157
108118,Football,rubin,6,و بعد ذلك يأتي الدوران على ظهر ربع مرة أقذف الكرة على نطاق واسع يلتقطها المتلقون و يصيحون! و ذهبوا إلى آآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآوووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووو,427,3.647030353546143,3.762460708618164,3.3534483909606934
49135,Love someone else,ruby,6,الحب يبدأ مع ابتسامة تنمو مع قبلة وتنتهي في الدموع لا تبكي على شخص لا يبكي على الآخرين. و أصعب شيء القيام به هو مشاهدة واحد تحب شخص آخر.,185,3.4615864753723145,3.612400531768799,3.2700536251068115
49126,In any way,ruby,6,أفكر في ذلك طوال الوقت، أتمنى دائماً لو كنت لي الكلمات فقط الكلمات ببساطة ببساطة لن تخرج، الشيء الوحيد الذي يمكنني فعله هو أن أكتبها أسفل. أنا فقط لا أعرف كيف أقول أحبك بأي طريقة,205,3.031909465789795,3.477049827575684,3.058633327484131
47018,Lili,ruby,6,أنت الشيء الوحيد الذي أتوقعه في طريقي إلى البيت من المدرسة. يمكن لذيلك الصغير أن يمحو مخاوفي. وجهك دائماً ما يجلب ابتسامة إلى الألغام. عيني تضيء كلما أراك. أنفك الأسود الصغير يتعرف عليّ في كل مرة. أنت ألطف كلب في العالم الواسع كله. أنت ألطف كلب في العالم. أنت أسود، صغير وجميل، سعيد ولكن يشعر بالانتماء إلى الوطن. عيناك السوداء الكبيرة تستطيع الرؤية من خلالي. أذنيك الصغيرتان تستطيعان سماع أفكاري. ساقيك الصغيرتان تمشيان أميالاً بالنسبة لي. لسانك الصغير يغطي يدي في قبلات ولعق. أنت دائماً مليئة بالنشوة عندما أفتح الباب إلى غرفتك. أنت مشرقة مثل قوس قزح. بني وأسود، صغير وجميل، سعيد ولكن سعيد.,762,3.9773669242858887,3.7271223068237305,3.277567148208618
35564,Lemonade Glasses,ruby,6,"عندما مشت أختي في الغرفة لا أستطيع أن أصدق عيني كانت ترتدي نظارات ليمون صفراء قالت أنها وجدتهم في ""الشراء الرخيص"" ولكن بينما كنت أتسلل في غرفتي",293,3.010497570037842,3.644512176513672,3.112074375152588
89407,GRASS,ruby,6,عشب، عشب أنت نظيف جداً ومبلل عندما تمطر أحب عندما تجف وخضرتك في الشمس الصيفية عندما تخرج الحشرات والكلاب للعب في يوم صيفي,159,3.6015560626983643,3.2794549465179443,3.3109829425811768
111021,The CAMPFIRE,ruchi,6,تجمع للمخيمين، في غمرة الليل، دون شيء آخر لرؤيته، باستثناء النار والمصابيح. المستنقعات، ومكسرات الغرام، وأكياس النوم، والسكاكين من حاملي الخيام، وأكياس الحقائب. مع الحمير والشيكولاتة، واللعب الحقيقة أو الجرأة، والحلوى المشوهة، والحلوى الملوثة، والقول بالنكات والقصص المضحكة، والرعب، وشعرنا يفسد، وأكياس النوم، والأكياس توضع على الأرض الدافئة للخيمة، دون شيء سوى سحاب في مكان الباب. الغناء على طول إلى أغاني المخيم المبتذلة، مثل النار الكبيرة يغني على طول طول. للحفاظ على الحرارة، نتجمع بإحكام. إلى أن نأتي إلى هنا هبوب والهرب والاختباء في خوف. أعتقد أن النمر جاء من الطريق إلى هناك. يبدو أنه مثل الراكب الكبير! لا!!! !! إنه دب!!!!!!!!!!!!!!!,730,3.051015853881836,3.4244346618652344,3.143498659133911
103716,Naruto,rudy,6,هو يحب الصاكيورا ويضرب كل النينجا لكنه لطيف جداً,66,3.828137397766113,3.457315921783448,3.327374219894409
23228,The cat,rudy,6,(زينا) القطة عمرها 6 سنوات. تتجول وكأنها جريئة. تحدق بعينيها الخضراء على الأريكة حيث تقع.,223,3.1148905754089355,3.3330607414245605,3.122097969055176
92416,Spoiled spatoons,rudy,6,هذا هو ملاعق مملوءة مدللة مدللة تعيش في أوبرا مملوءة تحت ضلعها وتأكل البستونيونات المدللة الجوارب النتنة، تربة الصوديوم، حلزونات شوربة،,349,2.289614200592041,3.519628524780273,3.181608200073242
